Device : cpu
Seed   : 42
Total timesteps : 3,000,000
Steps/iter      : 512
Total iters     : 5859
Parallel envs   : 4

Creating LunarLander-v3 environments...
obs_dim   : 8
n_actions : 4
Policy params : 5,061

Starting training — run: lunar_ppo_1781377163

  iter |     steps |    sps |   ep_rew | ep_len | n_eps |     pol |     val |     ent |       kl |     ev | lr
iter  1784 | steps  913,408 | sps   2295 | ep_rew     2.64 | ep_len   1001 | n_eps    1 | pol -0.0009 | val  0.0105 | ent -1.0333 | kl 0.000079 | ev  0.929 | lr 2.09e-04
iter  1785 | steps  913,920 | sps   2301 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0013 | val  0.0022 | ent -1.0323 | kl 0.000110 | ev  0.936 | lr 2.09e-04
iter  1786 | steps  914,432 | sps   1871 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0005 | val  0.0039 | ent -1.0418 | kl 0.000074 | ev  0.589 | lr 2.09e-04
iter  1787 | steps  914,944 | sps   3246 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0003 | val  0.0025 | ent -1.0907 | kl 0.000021 | ev  0.648 | lr 2.09e-04
iter  1788 | steps  915,456 | sps   3722 | ep_rew     2.54 | ep_len   1001 | n_eps    1 | pol -0.0004 | val  0.0057 | ent -1.0572 | kl 0.000044 | ev  0.970 | lr 2.08e-04
iter  1789 | steps  915,968 | sps   3664 | ep_rew     3.46 | ep_len   1001 | n_eps    1 | pol -0.0017 | val  0.0073 | ent -1.0420 | kl 0.000156 | ev  0.957 | lr 2.08e-04
iter  1790 | steps  916,480 | sps   1985 | ep_rew     4.17 | ep_len   1001 | n_eps    1 | pol -0.0047 | val  0.0132 | ent -1.0212 | kl 0.000609 | ev  0.907 | lr 2.08e-04
iter  1791 | steps  916,992 | sps   2272 | ep_rew      nan | ep_len    nan | n_eps    0 | pol  0.0003 | val  0.0030 | ent -0.9259 | kl 0.000170 | ev  0.981 | lr 2.08e-04
iter  1792 | steps  917,504 | sps   2228 | ep_rew     4.57 | ep_len    624 | n_eps    2 | pol  0.0002 | val  0.0925 | ent -0.9519 | kl 0.000079 | ev  0.649 | lr 2.08e-04
iter  1793 | steps  918,016 | sps   2190 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0007 | val  0.0097 | ent -0.9549 | kl 0.000041 | ev  0.929 | lr 2.08e-04
iter  1794 | steps  918,528 | sps   3826 | ep_rew    -0.30 | ep_len    266 | n_eps    1 | pol -0.0023 | val  0.0758 | ent -0.9199 | kl 0.000098 | ev -0.042 | lr 2.08e-04
iter  1795 | steps  919,040 | sps   3817 | ep_rew     3.54 | ep_len   1001 | n_eps    1 | pol -0.0015 | val  0.0046 | ent -0.9510 | kl 0.000135 | ev  0.975 | lr 2.08e-04
iter  1796 | steps  919,552 | sps   3816 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0017 | val  0.0074 | ent -0.9290 | kl 0.000144 | ev  0.964 | lr 2.08e-04
iter  1797 | steps  920,064 | sps   3516 | ep_rew     3.35 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0110 | ent -0.9750 | kl 0.000044 | ev  0.943 | lr 2.08e-04
iter  1798 | steps  920,576 | sps   3726 | ep_rew    -1.52 | ep_len    282 | n_eps    1 | pol -0.0024 | val  0.0920 | ent -0.9730 | kl 0.000050 | ev  0.721 | lr 2.08e-04
iter  1799 | steps  921,088 | sps   2970 | ep_rew     4.13 | ep_len   1001 | n_eps    1 | pol  0.0007 | val  0.0205 | ent -0.9581 | kl 0.000047 | ev  0.466 | lr 2.08e-04
iter  1800 | steps  921,600 | sps   2216 | ep_rew     6.17 | ep_len    341 | n_eps    1 | pol -0.0001 | val  0.0292 | ent -0.8489 | kl 0.000023 | ev  0.880 | lr 2.08e-04
  [ckpt] saved → models/lunar_ppo/lunar_checkpoint_921600.pt
iter  1801 | steps  922,112 | sps   2244 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0010 | val  0.0145 | ent -0.9602 | kl 0.000072 | ev  0.859 | lr 2.08e-04
iter  1802 | steps  922,624 | sps   3406 | ep_rew     4.47 | ep_len   1001 | n_eps    1 | pol -0.0022 | val  0.0160 | ent -0.9518 | kl 0.000169 | ev  0.869 | lr 2.08e-04
iter  1803 | steps  923,136 | sps   3642 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0007 | val  0.0124 | ent -0.9513 | kl 0.000100 | ev  0.719 | lr 2.08e-04
iter  1804 | steps  923,648 | sps   3649 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0007 | val  0.0029 | ent -0.9574 | kl 0.000082 | ev  0.460 | lr 2.08e-04
iter  1805 | steps  924,160 | sps   1087 | ep_rew     3.79 | ep_len   1001 | n_eps    1 | pol -0.0042 | val  0.0036 | ent -0.9895 | kl 0.000566 | ev  0.971 | lr 2.08e-04
iter  1806 | steps  924,672 | sps   2263 | ep_rew      nan | ep_len    nan | n_eps    0 | pol  0.0010 | val  0.0031 | ent -0.9736 | kl 0.000285 | ev  0.348 | lr 2.08e-04
iter  1807 | steps  925,184 | sps   2232 | ep_rew     2.65 | ep_len   1001 | n_eps    1 | pol -0.0023 | val  0.0066 | ent -0.9954 | kl 0.000059 | ev  0.895 | lr 2.08e-04
iter  1808 | steps  925,696 | sps   2272 | ep_rew     4.27 | ep_len   1001 | n_eps    1 | pol  0.0001 | val  0.0083 | ent -0.9763 | kl 0.000048 | ev  0.951 | lr 2.07e-04
iter  1809 | steps  926,208 | sps   2196 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0007 | val  0.0635 | ent -0.9589 | kl 0.000265 | ev  0.597 | lr 2.07e-04
iter  1810 | steps  926,720 | sps   2175 | ep_rew     3.61 | ep_len   1001 | n_eps    1 | pol -0.0015 | val  0.0362 | ent -1.0382 | kl 0.000243 | ev  0.775 | lr 2.07e-04
iter  1811 | steps  927,232 | sps   2210 | ep_rew     7.08 | ep_len    420 | n_eps    1 | pol  0.0000 | val  0.0496 | ent -0.8472 | kl 0.000075 | ev  0.691 | lr 2.07e-04
iter  1812 | steps  927,744 | sps   2270 | ep_rew     3.46 | ep_len   1001 | n_eps    1 | pol -0.0004 | val  0.0091 | ent -1.0446 | kl 0.000025 | ev  0.944 | lr 2.07e-04
iter  1813 | steps  928,256 | sps   2286 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0009 | val  0.0194 | ent -1.0489 | kl 0.000095 | ev  0.837 | lr 2.07e-04
iter  1814 | steps  928,768 | sps   2249 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0011 | val  0.0193 | ent -1.0190 | kl 0.000044 | ev  0.232 | lr 2.07e-04
iter  1815 | steps  929,280 | sps   2261 | ep_rew     2.78 | ep_len   1001 | n_eps    1 | pol -0.0023 | val  0.0040 | ent -1.0164 | kl 0.000446 | ev  0.972 | lr 2.07e-04
iter  1816 | steps  929,792 | sps   2296 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0005 | val  0.0183 | ent -0.9612 | kl 0.000707 | ev  0.472 | lr 2.07e-04
iter  1817 | steps  930,304 | sps   2320 | ep_rew    -1.73 | ep_len    176 | n_eps    1 | pol -0.0001 | val  0.0132 | ent -0.9762 | kl 0.000151 | ev  0.927 | lr 2.07e-04
iter  1818 | steps  930,816 | sps   2279 | ep_rew     3.57 | ep_len   1001 | n_eps    1 | pol -0.0018 | val  0.0109 | ent -0.9365 | kl 0.000178 | ev  0.935 | lr 2.07e-04
iter  1819 | steps  931,328 | sps   2288 | ep_rew     3.38 | ep_len   1001 | n_eps    1 | pol -0.0016 | val  0.0129 | ent -0.9065 | kl 0.000132 | ev  0.884 | lr 2.07e-04
iter  1820 | steps  931,840 | sps   2327 | ep_rew     3.37 | ep_len   1001 | n_eps    1 | pol -0.0008 | val  0.0039 | ent -0.9225 | kl 0.000090 | ev  0.981 | lr 2.07e-04
iter  1821 | steps  932,352 | sps   2307 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0005 | val  0.0196 | ent -0.7556 | kl 0.000072 | ev  0.891 | lr 2.07e-04
iter  1822 | steps  932,864 | sps   2301 | ep_rew     6.59 | ep_len    317 | n_eps    1 | pol -0.0005 | val  0.0514 | ent -0.7297 | kl 0.000024 | ev  0.823 | lr 2.07e-04
iter  1823 | steps  933,376 | sps   2259 | ep_rew     5.16 | ep_len    302 | n_eps    1 | pol -0.0004 | val  0.0295 | ent -0.8200 | kl 0.000080 | ev  0.861 | lr 2.07e-04
iter  1824 | steps  933,888 | sps   2267 | ep_rew     2.76 | ep_len   1001 | n_eps    1 | pol -0.0008 | val  0.0061 | ent -0.9053 | kl 0.000082 | ev  0.818 | lr 2.07e-04
iter  1825 | steps  934,400 | sps   2326 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0028 | val  0.0218 | ent -0.9254 | kl 0.000387 | ev  0.803 | lr 2.07e-04
iter  1826 | steps  934,912 | sps   2348 | ep_rew    -0.35 | ep_len    580 | n_eps    2 | pol -0.0002 | val  0.0360 | ent -0.9725 | kl 0.000125 | ev  0.895 | lr 2.07e-04
iter  1827 | steps  935,424 | sps   2254 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0007 | val  0.0132 | ent -0.9647 | kl 0.000059 | ev  0.606 | lr 2.07e-04
iter  1828 | steps  935,936 | sps   2312 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0007 | val  0.0062 | ent -0.9460 | kl 0.000053 | ev  0.609 | lr 2.06e-04
iter  1829 | steps  936,448 | sps   2277 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0018 | val  0.0006 | ent -0.9595 | kl 0.000415 | ev  0.951 | lr 2.06e-04
iter  1830 | steps  936,960 | sps   2293 | ep_rew     3.53 | ep_len   1001 | n_eps    2 | pol -0.0013 | val  0.0086 | ent -1.0016 | kl 0.001329 | ev  0.942 | lr 2.06e-04
iter  1831 | steps  937,472 | sps   2388 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0010 | val  0.0034 | ent -0.9873 | kl 0.000549 | ev  0.982 | lr 2.06e-04
iter  1832 | steps  937,984 | sps   2267 | ep_rew     6.33 | ep_len    233 | n_eps    1 | pol -0.0013 | val  0.0462 | ent -0.9237 | kl 0.000222 | ev  0.799 | lr 2.06e-04
iter  1833 | steps  938,496 | sps   2295 | ep_rew     3.33 | ep_len   1001 | n_eps    2 | pol -0.0011 | val  0.0081 | ent -0.9800 | kl 0.000324 | ev  0.949 | lr 2.06e-04
iter  1834 | steps  939,008 | sps   2378 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0016 | val  0.0187 | ent -0.9400 | kl 0.000104 | ev  0.860 | lr 2.06e-04
iter  1835 | steps  939,520 | sps   2302 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0004 | val  0.0174 | ent -0.9897 | kl 0.000047 | ev  0.070 | lr 2.06e-04
iter  1836 | steps  940,032 | sps   2289 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0006 | val  0.0024 | ent -0.8693 | kl 0.000038 | ev  0.933 | lr 2.06e-04
iter  1837 | steps  940,544 | sps   2269 | ep_rew     4.64 | ep_len   1001 | n_eps    1 | pol -0.0003 | val  0.0022 | ent -0.8713 | kl 0.000031 | ev  0.951 | lr 2.06e-04
iter  1838 | steps  941,056 | sps   2270 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0013 | val  0.0027 | ent -0.8600 | kl 0.000096 | ev  0.982 | lr 2.06e-04
iter  1839 | steps  941,568 | sps   2337 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0024 | val  0.0019 | ent -0.8530 | kl 0.000261 | ev  0.943 | lr 2.06e-04
iter  1840 | steps  942,080 | sps   2271 | ep_rew     2.91 | ep_len   1001 | n_eps    1 | pol -0.0004 | val  0.0102 | ent -0.8646 | kl 0.000165 | ev  0.951 | lr 2.06e-04
iter  1841 | steps  942,592 | sps   2308 | ep_rew     4.23 | ep_len    988 | n_eps    2 | pol -0.0026 | val  0.0575 | ent -0.9308 | kl 0.000288 | ev  0.816 | lr 2.06e-04
iter  1842 | steps  943,104 | sps   2356 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0028 | val  0.0097 | ent -1.0081 | kl 0.001117 | ev  0.911 | lr 2.06e-04
iter  1843 | steps  943,616 | sps   2279 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0015 | val  0.0100 | ent -1.0920 | kl 0.000337 | ev  0.458 | lr 2.06e-04
iter  1844 | steps  944,128 | sps   2275 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0009 | val  0.0011 | ent -1.0990 | kl 0.000036 | ev  0.676 | lr 2.06e-04
iter  1845 | steps  944,640 | sps   2132 | ep_rew     3.76 | ep_len   1001 | n_eps    1 | pol -0.0012 | val  0.0034 | ent -1.0966 | kl 0.000196 | ev  0.964 | lr 2.06e-04
iter  1846 | steps  945,152 | sps   2166 | ep_rew    -0.69 | ep_len    107 | n_eps    1 | pol -0.0047 | val  0.1130 | ent -1.0146 | kl 0.000329 | ev  0.643 | lr 2.06e-04
iter  1847 | steps  945,664 | sps   2208 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0012 | val  0.0157 | ent -1.0566 | kl 0.000149 | ev  0.807 | lr 2.05e-04
iter  1848 | steps  946,176 | sps   2217 | ep_rew     3.94 | ep_len   1001 | n_eps    1 | pol -0.0006 | val  0.0118 | ent -0.9655 | kl 0.000079 | ev  0.947 | lr 2.05e-04
iter  1849 | steps  946,688 | sps   2287 | ep_rew     4.86 | ep_len    808 | n_eps    3 | pol -0.0006 | val  0.0846 | ent -0.9345 | kl 0.000110 | ev  0.683 | lr 2.05e-04
iter  1850 | steps  947,200 | sps   2264 | ep_rew     7.19 | ep_len    333 | n_eps    1 | pol -0.0008 | val  0.0636 | ent -0.7933 | kl 0.000384 | ev  0.649 | lr 2.05e-04
iter  1851 | steps  947,712 | sps   2289 | ep_rew     7.39 | ep_len    242 | n_eps    1 | pol -0.0009 | val  0.0677 | ent -0.7843 | kl 0.000442 | ev  0.712 | lr 2.05e-04
  [best] new best 7.39 → models/lunar_ppo/lunar_checkpoint_best.pt
iter  1852 | steps  948,224 | sps   1000 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0242 | ent -0.7965 | kl 0.000214 | ev  0.584 | lr 2.05e-04
iter  1853 | steps  948,736 | sps   3722 | ep_rew     4.09 | ep_len    507 | n_eps    1 | pol -0.0002 | val  0.0585 | ent -0.9374 | kl 0.000070 | ev  0.656 | lr 2.05e-04
iter  1854 | steps  949,248 | sps   3497 | ep_rew    -1.07 | ep_len    195 | n_eps    1 | pol -0.0006 | val  0.0592 | ent -1.0117 | kl 0.000046 | ev  0.600 | lr 2.05e-04
iter  1855 | steps  949,760 | sps   2294 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0009 | val  0.0052 | ent -1.0448 | kl 0.000137 | ev  0.965 | lr 2.05e-04
iter  1856 | steps  950,272 | sps   2272 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0021 | val  0.0169 | ent -1.0702 | kl 0.000219 | ev -0.284 | lr 2.05e-04
iter  1857 | steps  950,784 | sps   2276 | ep_rew     3.50 | ep_len   1001 | n_eps    1 | pol -0.0025 | val  0.0048 | ent -1.0842 | kl 0.000190 | ev  0.962 | lr 2.05e-04
iter  1858 | steps  951,296 | sps   2274 | ep_rew     2.84 | ep_len   1001 | n_eps    1 | pol -0.0052 | val  0.0068 | ent -1.0580 | kl 0.000979 | ev  0.852 | lr 2.05e-04
iter  1859 | steps  951,808 | sps   2333 | ep_rew     4.90 | ep_len   1001 | n_eps    1 | pol -0.0072 | val  0.0156 | ent -0.9804 | kl 0.002277 | ev  0.906 | lr 2.05e-04
iter  1860 | steps  952,320 | sps   2332 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0049 | val  0.0113 | ent -0.8752 | kl 0.002425 | ev  0.592 | lr 2.05e-04
iter  1861 | steps  952,832 | sps   2259 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0056 | val  0.0020 | ent -0.9104 | kl 0.001757 | ev  0.802 | lr 2.05e-04
iter  1862 | steps  953,344 | sps   2276 | ep_rew     4.74 | ep_len    768 | n_eps    2 | pol -0.0003 | val  0.0811 | ent -0.6990 | kl 0.000275 | ev  0.701 | lr 2.05e-04
iter  1863 | steps  953,856 | sps   2318 | ep_rew    -1.85 | ep_len    365 | n_eps    2 | pol -0.0016 | val  0.1339 | ent -0.7822 | kl 0.000442 | ev  0.828 | lr 2.05e-04
iter  1864 | steps  954,368 | sps   2005 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0014 | val  0.0079 | ent -0.7972 | kl 0.000571 | ev  0.976 | lr 2.05e-04
iter  1865 | steps  954,880 | sps   2409 | ep_rew     0.89 | ep_len    464 | n_eps    3 | pol -0.0003 | val  0.1784 | ent -0.9328 | kl 0.000477 | ev  0.741 | lr 2.05e-04
iter  1866 | steps  955,392 | sps   2359 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0015 | val  0.0184 | ent -1.0128 | kl 0.000790 | ev  0.750 | lr 2.05e-04
iter  1867 | steps  955,904 | sps   2301 | ep_rew    -1.40 | ep_len    286 | n_eps    1 | pol -0.0013 | val  0.0672 | ent -1.0498 | kl 0.000469 | ev  0.443 | lr 2.04e-04
iter  1868 | steps  956,416 | sps   2285 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0016 | val  0.0017 | ent -1.0498 | kl 0.000093 | ev  0.993 | lr 2.04e-04
iter  1869 | steps  956,928 | sps   2262 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0007 | val  0.0132 | ent -1.0445 | kl 0.000072 | ev  0.315 | lr 2.04e-04
iter  1870 | steps  957,440 | sps   2294 | ep_rew     4.46 | ep_len   1001 | n_eps    1 | pol  0.0001 | val  0.0023 | ent -1.0642 | kl 0.000084 | ev  0.952 | lr 2.04e-04
iter  1871 | steps  957,952 | sps   2276 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0016 | val  0.0045 | ent -1.0254 | kl 0.000101 | ev  0.947 | lr 2.04e-04
iter  1872 | steps  958,464 | sps   2294 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0014 | val  0.0036 | ent -1.0387 | kl 0.000384 | ev  0.622 | lr 2.04e-04
iter  1873 | steps  958,976 | sps   2401 | ep_rew     4.11 | ep_len   1001 | n_eps    2 | pol -0.0010 | val  0.0078 | ent -1.0254 | kl 0.000263 | ev  0.976 | lr 2.04e-04
iter  1874 | steps  959,488 | sps   2376 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0005 | val  0.0047 | ent -1.0510 | kl 0.000025 | ev  0.852 | lr 2.04e-04
iter  1875 | steps  960,000 | sps   2239 | ep_rew     2.16 | ep_len    680 | n_eps    2 | pol -0.0003 | val  0.0808 | ent -1.0118 | kl 0.000035 | ev  0.519 | lr 2.04e-04
iter  1876 | steps  960,512 | sps   2368 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0028 | val  0.0121 | ent -1.0425 | kl 0.000923 | ev  0.950 | lr 2.04e-04
iter  1877 | steps  961,024 | sps   2319 | ep_rew    -1.42 | ep_len    233 | n_eps    1 | pol -0.0009 | val  0.0572 | ent -1.0329 | kl 0.000429 | ev  0.823 | lr 2.04e-04
iter  1878 | steps  961,536 | sps   2313 | ep_rew     1.67 | ep_len   1001 | n_eps    1 | pol -0.0004 | val  0.0067 | ent -0.9987 | kl 0.000055 | ev  0.975 | lr 2.04e-04
iter  1879 | steps  962,048 | sps   2292 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0012 | val  0.0165 | ent -0.9805 | kl 0.000099 | ev  0.881 | lr 2.04e-04
iter  1880 | steps  962,560 | sps   2228 | ep_rew     5.55 | ep_len    650 | n_eps    2 | pol -0.0001 | val  0.0424 | ent -0.8262 | kl 0.000028 | ev  0.783 | lr 2.04e-04
iter  1881 | steps  963,072 | sps   2357 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0014 | val  0.0037 | ent -1.0157 | kl 0.000159 | ev  0.989 | lr 2.04e-04
iter  1882 | steps  963,584 | sps   2362 | ep_rew     5.94 | ep_len    822 | n_eps    1 | pol -0.0016 | val  0.0840 | ent -1.0288 | kl 0.000212 | ev  0.673 | lr 2.04e-04
iter  1883 | steps  964,096 | sps   2200 | ep_rew     2.76 | ep_len    255 | n_eps    2 | pol -0.0004 | val  0.1514 | ent -0.9025 | kl 0.000262 | ev  0.611 | lr 2.04e-04
iter  1884 | steps  964,608 | sps   2209 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0035 | val  0.0195 | ent -0.8980 | kl 0.000331 | ev  0.862 | lr 2.04e-04
iter  1885 | steps  965,120 | sps   2239 | ep_rew     3.64 | ep_len   1001 | n_eps    1 | pol -0.0017 | val  0.0299 | ent -0.8732 | kl 0.000102 | ev  0.789 | lr 2.04e-04
iter  1886 | steps  965,632 | sps   2256 | ep_rew    -0.65 | ep_len    114 | n_eps    1 | pol -0.0035 | val  0.0816 | ent -0.8930 | kl 0.000136 | ev  0.658 | lr 2.03e-04
iter  1887 | steps  966,144 | sps   2259 | ep_rew    -0.95 | ep_len    166 | n_eps    1 | pol -0.0010 | val  0.0568 | ent -0.9098 | kl 0.000051 | ev  0.770 | lr 2.03e-04
iter  1888 | steps  966,656 | sps   2285 | ep_rew     4.05 | ep_len   1001 | n_eps    1 | pol -0.0011 | val  0.0024 | ent -0.9129 | kl 0.000257 | ev  0.974 | lr 2.03e-04
iter  1889 | steps  967,168 | sps   2272 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0026 | val  0.0044 | ent -0.9438 | kl 0.000322 | ev  0.971 | lr 2.03e-04
iter  1890 | steps  967,680 | sps   2292 | ep_rew     4.77 | ep_len    410 | n_eps    1 | pol -0.0021 | val  0.0637 | ent -0.8706 | kl 0.000253 | ev  0.420 | lr 2.03e-04
iter  1891 | steps  968,192 | sps   2209 | ep_rew     3.49 | ep_len   1001 | n_eps    2 | pol -0.0027 | val  0.0102 | ent -0.9683 | kl 0.000126 | ev  0.963 | lr 2.03e-04
iter  1892 | steps  968,704 | sps   2301 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0007 | val  0.0187 | ent -0.9777 | kl 0.000155 | ev  0.867 | lr 2.03e-04
iter  1893 | steps  969,216 | sps   2316 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0019 | val  0.0122 | ent -0.9708 | kl 0.000274 | ev  0.340 | lr 2.03e-04
iter  1894 | steps  969,728 | sps   2285 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0018 | val  0.0208 | ent -0.9410 | kl 0.000081 | ev  0.095 | lr 2.03e-04
iter  1895 | steps  970,240 | sps   2292 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0009 | val  0.0005 | ent -0.9301 | kl 0.000066 | ev  0.959 | lr 2.03e-04
iter  1896 | steps  970,752 | sps   2269 | ep_rew     3.56 | ep_len   1001 | n_eps    1 | pol -0.0003 | val  0.0059 | ent -0.9133 | kl 0.000099 | ev  0.954 | lr 2.03e-04
iter  1897 | steps  971,264 | sps   2325 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0025 | val  0.0031 | ent -0.8684 | kl 0.000297 | ev  0.966 | lr 2.03e-04
iter  1898 | steps  971,776 | sps   2275 | ep_rew     2.61 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0072 | ent -0.8935 | kl 0.000299 | ev  0.947 | lr 2.03e-04
iter  1899 | steps  972,288 | sps   2337 | ep_rew     2.17 | ep_len    701 | n_eps    3 | pol -0.0022 | val  0.0701 | ent -0.9214 | kl 0.000296 | ev  0.807 | lr 2.03e-04
iter  1900 | steps  972,800 | sps   2407 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0003 | val  0.0104 | ent -0.9832 | kl 0.000145 | ev  0.766 | lr 2.03e-04
  [ckpt] saved → models/lunar_ppo/lunar_checkpoint_972800.pt
iter  1901 | steps  973,312 | sps   2268 | ep_rew     7.09 | ep_len    344 | n_eps    1 | pol -0.0000 | val  0.0561 | ent -0.8831 | kl 0.000027 | ev  0.709 | lr 2.03e-04
iter  1902 | steps  973,824 | sps   2301 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0024 | val  0.0048 | ent -0.9482 | kl 0.000303 | ev  0.943 | lr 2.03e-04
iter  1903 | steps  974,336 | sps   2244 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0056 | ent -0.9812 | kl 0.000226 | ev  0.863 | lr 2.03e-04
iter  1904 | steps  974,848 | sps   2119 | ep_rew     2.48 | ep_len   1001 | n_eps    1 | pol -0.0014 | val  0.0033 | ent -1.0000 | kl 0.000177 | ev  0.976 | lr 2.03e-04
iter  1905 | steps  975,360 | sps   2361 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0006 | val  0.0070 | ent -0.9518 | kl 0.000239 | ev  0.733 | lr 2.03e-04
iter  1906 | steps  975,872 | sps   2277 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0017 | ent -0.9385 | kl 0.000020 | ev  0.794 | lr 2.02e-04
iter  1907 | steps  976,384 | sps   2314 | ep_rew     3.53 | ep_len   1001 | n_eps    2 | pol -0.0010 | val  0.0057 | ent -0.9942 | kl 0.000127 | ev  0.980 | lr 2.02e-04
iter  1908 | steps  976,896 | sps   2322 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0037 | val  0.0181 | ent -0.9593 | kl 0.000555 | ev  0.463 | lr 2.02e-04
iter  1909 | steps  977,408 | sps   2275 | ep_rew     3.26 | ep_len   1001 | n_eps    1 | pol -0.0018 | val  0.0021 | ent -0.9760 | kl 0.000234 | ev  0.986 | lr 2.02e-04
iter  1910 | steps  977,920 | sps   2349 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0008 | val  0.0030 | ent -0.9257 | kl 0.000260 | ev  0.964 | lr 2.02e-04
iter  1911 | steps  978,432 | sps   2273 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0047 | val  0.0070 | ent -0.9627 | kl 0.000254 | ev  0.478 | lr 2.02e-04
