Device : cpu
Seed   : 42
Total timesteps : 3,000,000
Steps/iter      : 512
Total iters     : 5859
Parallel envs   : 4

Creating LunarLander-v3 environments...
obs_dim   : 8
n_actions : 4
Policy params : 5,061

Starting training — run: lunar_ppo_1781379942

  iter |     steps |    sps |   ep_rew | ep_len | n_eps |     pol |     val |     ent |       kl |     ev | lr
iter   645 | steps  330,240 | sps   2480 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0007 | val  0.0041 | ent -1.0870 | kl 0.000036 | ev  0.335 | lr 1.00e-04
iter   646 | steps  330,752 | sps   2466 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0003 | val  0.0017 | ent -1.0683 | kl 0.000027 | ev  0.741 | lr 1.00e-04
iter   647 | steps  331,264 | sps   2482 | ep_rew    -9.25 | ep_len    639 | n_eps    2 | pol -0.0001 | val  0.0045 | ent -1.0278 | kl 0.000005 | ev  0.653 | lr 1.00e-04
iter   648 | steps  331,776 | sps   2461 | ep_rew   -79.85 | ep_len    226 | n_eps    1 | pol -0.0001 | val  0.0110 | ent -1.0576 | kl 0.000008 | ev  0.482 | lr 1.00e-04
iter   649 | steps  332,288 | sps   2467 | ep_rew   163.77 | ep_len   1001 | n_eps    1 | pol -0.0011 | val  0.0017 | ent -1.0120 | kl 0.000031 | ev  0.475 | lr 1.00e-04
iter   650 | steps  332,800 | sps   2479 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0056 | ent -1.0311 | kl 0.000076 | ev  0.397 | lr 1.00e-04
iter   651 | steps  333,312 | sps   2437 | ep_rew    69.39 | ep_len   1001 | n_eps    1 | pol -0.0005 | val  0.0045 | ent -1.0093 | kl 0.000035 | ev  0.749 | lr 1.00e-04
iter   652 | steps  333,824 | sps   2395 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0004 | val  0.0033 | ent -0.9771 | kl 0.000152 | ev  0.582 | lr 1.00e-04
iter   653 | steps  334,336 | sps   2381 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0016 | ent -1.0151 | kl 0.000040 | ev  0.657 | lr 1.00e-04
iter   654 | steps  334,848 | sps   2400 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0010 | val  0.0028 | ent -1.0288 | kl 0.000045 | ev  0.625 | lr 1.00e-04
iter   655 | steps  335,360 | sps   2409 | ep_rew   -31.48 | ep_len    742 | n_eps    2 | pol -0.0003 | val  0.0111 | ent -1.0252 | kl 0.000028 | ev  0.547 | lr 1.00e-04
iter   656 | steps  335,872 | sps   2444 | ep_rew    66.94 | ep_len   1001 | n_eps    1 | pol -0.0004 | val  0.0010 | ent -1.0148 | kl 0.000037 | ev  0.759 | lr 1.00e-04
iter   657 | steps  336,384 | sps   2499 | ep_rew   101.30 | ep_len   1001 | n_eps    1 | pol -0.0003 | val  0.0029 | ent -0.9992 | kl 0.000028 | ev  0.636 | lr 1.00e-04
iter   658 | steps  336,896 | sps   2482 | ep_rew   -37.68 | ep_len    189 | n_eps    1 | pol -0.0003 | val  0.0079 | ent -1.0300 | kl 0.000019 | ev  0.590 | lr 1.00e-04
iter   659 | steps  337,408 | sps   2499 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0009 | val  0.0043 | ent -1.0087 | kl 0.000035 | ev  0.331 | lr 1.00e-04
iter   660 | steps  337,920 | sps   2467 | ep_rew   -34.02 | ep_len    248 | n_eps    1 | pol -0.0004 | val  0.0066 | ent -0.9682 | kl 0.000046 | ev  0.519 | lr 1.00e-04
iter   661 | steps  338,432 | sps   2452 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0007 | val  0.0031 | ent -1.0248 | kl 0.000087 | ev -0.468 | lr 1.00e-04
iter   662 | steps  338,944 | sps   2409 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0003 | val  0.0009 | ent -0.9627 | kl 0.000068 | ev  0.500 | lr 1.00e-04
iter   663 | steps  339,456 | sps   2472 | ep_rew   -18.91 | ep_len    827 | n_eps    3 | pol -0.0000 | val  0.0093 | ent -0.9325 | kl 0.000008 | ev  0.768 | lr 1.00e-04
iter   664 | steps  339,968 | sps   2510 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0008 | val  0.0014 | ent -1.0120 | kl 0.000048 | ev  0.883 | lr 1.00e-04
iter   665 | steps  340,480 | sps   2546 | ep_rew    46.99 | ep_len    616 | n_eps    2 | pol -0.0001 | val  0.0089 | ent -1.0226 | kl 0.000036 | ev  0.559 | lr 1.00e-04
iter   666 | steps  340,992 | sps   2534 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0003 | val  0.0027 | ent -1.0545 | kl 0.000010 | ev  0.787 | lr 1.00e-04
iter   667 | steps  341,504 | sps   2452 | ep_rew   -93.89 | ep_len    250 | n_eps    1 | pol -0.0002 | val  0.0113 | ent -0.9808 | kl 0.000018 | ev  0.554 | lr 1.00e-04
iter   668 | steps  342,016 | sps   2411 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0032 | ent -0.9451 | kl 0.000006 | ev  0.785 | lr 1.00e-04
iter   669 | steps  342,528 | sps   2402 | ep_rew    44.95 | ep_len    198 | n_eps    1 | pol -0.0002 | val  0.0052 | ent -0.9899 | kl 0.000002 | ev  0.602 | lr 1.00e-04
iter   670 | steps  343,040 | sps   2394 | ep_rew    67.78 | ep_len    726 | n_eps    3 | pol -0.0008 | val  0.0055 | ent -1.0129 | kl 0.000027 | ev  0.596 | lr 1.00e-04
iter   671 | steps  343,552 | sps   2427 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0004 | val  0.0018 | ent -0.9804 | kl 0.000023 | ev  0.915 | lr 1.00e-04
iter   672 | steps  344,064 | sps   1859 | ep_rew   -74.65 | ep_len    259 | n_eps    1 | pol -0.0006 | val  0.0056 | ent -1.0337 | kl 0.000014 | ev  0.742 | lr 1.00e-04
iter   673 | steps  344,576 | sps   2385 | ep_rew   110.08 | ep_len   1001 | n_eps    1 | pol -0.0003 | val  0.0014 | ent -1.1186 | kl 0.000040 | ev  0.735 | lr 1.00e-04
iter   674 | steps  345,088 | sps   2367 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0023 | val  0.0048 | ent -0.9911 | kl 0.000086 | ev  0.455 | lr 1.00e-04
iter   675 | steps  345,600 | sps   2295 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0006 | val  0.0014 | ent -0.8857 | kl 0.000068 | ev  0.697 | lr 1.00e-04
iter   676 | steps  346,112 | sps   2256 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0003 | val  0.0015 | ent -0.8791 | kl 0.000015 | ev  0.400 | lr 1.00e-04
iter   677 | steps  346,624 | sps   2315 | ep_rew   133.21 | ep_len    560 | n_eps    1 | pol -0.0007 | val  0.0100 | ent -0.8815 | kl 0.000047 | ev -0.217 | lr 1.00e-04
iter   678 | steps  347,136 | sps   2405 | ep_rew    23.41 | ep_len   1001 | n_eps    2 | pol -0.0000 | val  0.0011 | ent -0.9049 | kl 0.000032 | ev  0.744 | lr 1.00e-04
iter   679 | steps  347,648 | sps   2487 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0003 | val  0.0023 | ent -1.0781 | kl 0.000006 | ev  0.776 | lr 1.00e-04
iter   680 | steps  348,160 | sps   2441 | ep_rew    88.23 | ep_len   1001 | n_eps    1 | pol -0.0009 | val  0.0014 | ent -1.0472 | kl 0.000039 | ev  0.712 | lr 1.00e-04
iter   681 | steps  348,672 | sps   2482 | ep_rew   -90.41 | ep_len    319 | n_eps    1 | pol  0.0000 | val  0.0144 | ent -1.0126 | kl 0.000025 | ev  0.295 | lr 1.00e-04
iter   682 | steps  349,184 | sps   2431 | ep_rew   -71.88 | ep_len    291 | n_eps    1 | pol -0.0002 | val  0.0063 | ent -0.9998 | kl 0.000010 | ev  0.679 | lr 1.00e-04
iter   683 | steps  349,696 | sps   2445 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0019 | ent -1.0496 | kl 0.000015 | ev  0.772 | lr 1.00e-04
iter   684 | steps  350,208 | sps   2403 | ep_rew   -66.11 | ep_len    359 | n_eps    1 | pol -0.0006 | val  0.0047 | ent -1.0252 | kl 0.000021 | ev  0.584 | lr 1.00e-04
iter   685 | steps  350,720 | sps   2385 | ep_rew   108.14 | ep_len   1001 | n_eps    1 | pol -0.0005 | val  0.0038 | ent -1.0563 | kl 0.000018 | ev  0.011 | lr 1.00e-04
iter   686 | steps  351,232 | sps   3633 | ep_rew    72.33 | ep_len   1001 | n_eps    1 | pol -0.0002 | val  0.0013 | ent -0.9896 | kl 0.000034 | ev  0.797 | lr 1.00e-04
iter   687 | steps  351,744 | sps    993 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0004 | val  0.0038 | ent -1.0143 | kl 0.000018 | ev  0.316 | lr 1.00e-04
iter   688 | steps  352,256 | sps   2536 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0005 | val  0.0007 | ent -0.9714 | kl 0.000026 | ev -0.220 | lr 1.00e-04
iter   689 | steps  352,768 | sps   3881 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0006 | val  0.0016 | ent -0.9857 | kl 0.000026 | ev -0.283 | lr 1.00e-04
iter   690 | steps  353,280 | sps    931 | ep_rew    30.26 | ep_len   1001 | n_eps    1 | pol -0.0003 | val  0.0002 | ent -1.0008 | kl 0.000014 | ev  0.925 | lr 1.00e-04
iter   691 | steps  353,792 | sps   2384 | ep_rew    -0.95 | ep_len    596 | n_eps    2 | pol -0.0008 | val  0.0068 | ent -1.0326 | kl 0.000049 | ev  0.530 | lr 1.00e-04
iter   692 | steps  354,304 | sps   2432 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0004 | val  0.0007 | ent -1.0609 | kl 0.000040 | ev  0.889 | lr 1.00e-04
iter   693 | steps  354,816 | sps   2462 | ep_rew    44.50 | ep_len    610 | n_eps    2 | pol -0.0007 | val  0.0078 | ent -1.1023 | kl 0.000033 | ev  0.712 | lr 1.00e-04
iter   694 | steps  355,328 | sps   2487 | ep_rew    90.60 | ep_len   1001 | n_eps    1 | pol -0.0008 | val  0.0034 | ent -0.9794 | kl 0.000046 | ev  0.732 | lr 1.00e-04
iter   695 | steps  355,840 | sps   2485 | ep_rew    29.28 | ep_len    208 | n_eps    1 | pol -0.0007 | val  0.0096 | ent -0.9698 | kl 0.000065 | ev  0.709 | lr 1.00e-04
iter   696 | steps  356,352 | sps   2194 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0052 | ent -1.0256 | kl 0.000024 | ev  0.066 | lr 1.00e-04
iter   697 | steps  356,864 | sps   2530 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0012 | ent -1.0960 | kl 0.000051 | ev  0.307 | lr 1.00e-04
iter   698 | steps  357,376 | sps   3704 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0023 | ent -1.1008 | kl 0.000022 | ev -0.584 | lr 1.00e-04
iter   699 | steps  357,888 | sps   2376 | ep_rew    64.54 | ep_len   1001 | n_eps    1 | pol -0.0006 | val  0.0016 | ent -1.0897 | kl 0.000013 | ev  0.314 | lr 1.00e-04
iter   700 | steps  358,400 | sps   2389 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0028 | ent -1.0967 | kl 0.000011 | ev  0.598 | lr 1.00e-04
  [ckpt] saved → models/lunar_ppo/lunar_checkpoint_358400.pt
iter   701 | steps  358,912 | sps   2398 | ep_rew    56.94 | ep_len   1001 | n_eps    1 | pol -0.0007 | val  0.0020 | ent -1.0894 | kl 0.000063 | ev  0.696 | lr 1.00e-04
iter   702 | steps  359,424 | sps   2472 | ep_rew   130.86 | ep_len   1001 | n_eps    1 | pol  0.0003 | val  0.0022 | ent -1.0695 | kl 0.000033 | ev  0.595 | lr 1.00e-04
iter   703 | steps  359,936 | sps   2480 | ep_rew    93.97 | ep_len    641 | n_eps    2 | pol -0.0004 | val  0.0058 | ent -1.1292 | kl 0.000004 | ev  0.686 | lr 1.00e-04
iter   704 | steps  360,448 | sps   2502 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0005 | val  0.0023 | ent -1.0784 | kl 0.000013 | ev  0.739 | lr 1.00e-04
iter   705 | steps  360,960 | sps   2439 | ep_rew   -14.18 | ep_len    360 | n_eps    2 | pol -0.0007 | val  0.0148 | ent -1.0012 | kl 0.000029 | ev  0.583 | lr 1.00e-04
iter   706 | steps  361,472 | sps   2389 | ep_rew  -128.38 | ep_len    381 | n_eps    1 | pol -0.0010 | val  0.0024 | ent -1.0372 | kl 0.000029 | ev  0.853 | lr 1.00e-04
iter   707 | steps  361,984 | sps   2504 | ep_rew    63.38 | ep_len    622 | n_eps    2 | pol -0.0009 | val  0.0094 | ent -1.0373 | kl 0.000046 | ev  0.558 | lr 1.00e-04
iter   708 | steps  362,496 | sps   2456 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0010 | val  0.0013 | ent -1.0531 | kl 0.000040 | ev  0.862 | lr 1.00e-04
iter   709 | steps  363,008 | sps   2438 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0043 | ent -1.0456 | kl 0.000038 | ev -0.206 | lr 1.00e-04
iter   710 | steps  363,520 | sps   2391 | ep_rew   -44.18 | ep_len    325 | n_eps    1 | pol -0.0006 | val  0.0043 | ent -0.9877 | kl 0.000022 | ev  0.730 | lr 1.00e-04
iter   711 | steps  364,032 | sps   2337 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0004 | ent -0.9992 | kl 0.000073 | ev  0.899 | lr 1.00e-04
iter   712 | steps  364,544 | sps   2385 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0009 | val  0.0017 | ent -1.0356 | kl 0.000145 | ev  0.422 | lr 1.00e-04
iter   713 | steps  365,056 | sps   2396 | ep_rew    87.50 | ep_len   1001 | n_eps    2 | pol -0.0006 | val  0.0015 | ent -1.0755 | kl 0.000195 | ev  0.816 | lr 1.00e-04
iter   714 | steps  365,568 | sps   2447 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0015 | val  0.0009 | ent -1.0155 | kl 0.000154 | ev  0.924 | lr 1.00e-04
iter   715 | steps  366,080 | sps   2407 | ep_rew    42.47 | ep_len    605 | n_eps    2 | pol -0.0005 | val  0.0086 | ent -1.0510 | kl 0.000117 | ev  0.725 | lr 1.00e-04
iter   716 | steps  366,592 | sps   2373 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0011 | val  0.0018 | ent -1.0109 | kl 0.000066 | ev  0.789 | lr 1.00e-04
iter   717 | steps  367,104 | sps   2293 | ep_rew    28.20 | ep_len    534 | n_eps    3 | pol -0.0007 | val  0.0149 | ent -0.9756 | kl 0.000059 | ev  0.590 | lr 1.00e-04
iter   718 | steps  367,616 | sps   2526 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0007 | val  0.0043 | ent -0.9824 | kl 0.000032 | ev  0.619 | lr 1.00e-04
iter   719 | steps  368,128 | sps   2506 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0007 | val  0.0017 | ent -1.0627 | kl 0.000033 | ev  0.618 | lr 1.00e-04
iter   720 | steps  368,640 | sps   2502 | ep_rew   -71.82 | ep_len    286 | n_eps    2 | pol -0.0001 | val  0.0143 | ent -0.9740 | kl 0.000049 | ev  0.569 | lr 1.00e-04
iter   721 | steps  369,152 | sps   2491 | ep_rew   -38.47 | ep_len    732 | n_eps    2 | pol -0.0002 | val  0.0089 | ent -1.0117 | kl 0.000012 | ev  0.796 | lr 1.00e-04
iter   722 | steps  369,664 | sps   2572 | ep_rew   -88.25 | ep_len    284 | n_eps    2 | pol -0.0002 | val  0.0166 | ent -1.0507 | kl 0.000012 | ev  0.738 | lr 1.00e-04
iter   723 | steps  370,176 | sps   2627 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0008 | val  0.0007 | ent -1.1185 | kl 0.000096 | ev  0.925 | lr 1.00e-04
iter   724 | steps  370,688 | sps   3692 | ep_rew      nan | ep_len    nan | n_eps    0 | pol  0.0001 | val  0.0054 | ent -1.0062 | kl 0.000074 | ev -0.317 | lr 1.00e-04
iter   725 | steps  371,200 | sps   2389 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0003 | val  0.0028 | ent -0.9403 | kl 0.000016 | ev  0.353 | lr 1.00e-04
iter   726 | steps  371,712 | sps   3941 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0008 | val  0.0013 | ent -0.8914 | kl 0.000049 | ev -0.474 | lr 1.00e-04
iter   727 | steps  372,224 | sps   1005 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0004 | val  0.0006 | ent -0.9004 | kl 0.000137 | ev  0.091 | lr 1.00e-04
iter   728 | steps  372,736 | sps   2321 | ep_rew    67.10 | ep_len   1001 | n_eps    1 | pol -0.0005 | val  0.0026 | ent -0.9345 | kl 0.000122 | ev  0.459 | lr 1.00e-04
iter   729 | steps  373,248 | sps   2416 | ep_rew    31.27 | ep_len   1001 | n_eps    1 | pol -0.0005 | val  0.0013 | ent -1.0590 | kl 0.000087 | ev  0.921 | lr 1.00e-04
iter   730 | steps  373,760 | sps   2436 | ep_rew   123.97 | ep_len   1001 | n_eps    2 | pol -0.0005 | val  0.0026 | ent -1.0046 | kl 0.000032 | ev  0.669 | lr 1.00e-04
iter   731 | steps  374,272 | sps   2447 | ep_rew   -13.88 | ep_len    195 | n_eps    1 | pol -0.0001 | val  0.0065 | ent -1.0598 | kl 0.000018 | ev  0.731 | lr 1.00e-04
iter   732 | steps  374,784 | sps   2391 | ep_rew   -19.65 | ep_len    302 | n_eps    1 | pol -0.0008 | val  0.0101 | ent -1.0452 | kl 0.000027 | ev  0.582 | lr 1.00e-04
iter   733 | steps  375,296 | sps   2419 | ep_rew  -104.54 | ep_len    414 | n_eps    2 | pol -0.0003 | val  0.0199 | ent -1.0243 | kl 0.000011 | ev  0.637 | lr 1.00e-04
iter   734 | steps  375,808 | sps   2476 | ep_rew    44.56 | ep_len    234 | n_eps    1 | pol -0.0010 | val  0.0051 | ent -1.0469 | kl 0.000050 | ev  0.813 | lr 1.00e-04
iter   735 | steps  376,320 | sps   2398 | ep_rew   -76.59 | ep_len    289 | n_eps    1 | pol -0.0005 | val  0.0091 | ent -1.0242 | kl 0.000050 | ev  0.747 | lr 1.00e-04
iter   736 | steps  376,832 | sps   2436 | ep_rew    38.58 | ep_len    630 | n_eps    2 | pol -0.0005 | val  0.0080 | ent -0.9398 | kl 0.000021 | ev  0.799 | lr 1.00e-04
iter   737 | steps  377,344 | sps   2518 | ep_rew   -92.35 | ep_len    344 | n_eps    2 | pol -0.0006 | val  0.0125 | ent -0.9895 | kl 0.000015 | ev  0.770 | lr 1.00e-04
iter   738 | steps  377,856 | sps   2494 | ep_rew   -19.15 | ep_len    232 | n_eps    1 | pol -0.0007 | val  0.0100 | ent -1.0188 | kl 0.000031 | ev  0.623 | lr 1.00e-04
iter   739 | steps  378,368 | sps   2472 | ep_rew   -18.68 | ep_len    265 | n_eps    3 | pol  0.0001 | val  0.0140 | ent -1.0231 | kl 0.000019 | ev  0.735 | lr 1.00e-04
iter   740 | steps  378,880 | sps   2503 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0003 | val  0.0028 | ent -1.0832 | kl 0.000015 | ev  0.857 | lr 1.00e-04
iter   741 | steps  379,392 | sps   2463 | ep_rew    -9.64 | ep_len    229 | n_eps    1 | pol -0.0001 | val  0.0041 | ent -1.0778 | kl 0.000021 | ev  0.845 | lr 1.00e-04
iter   742 | steps  379,904 | sps   2414 | ep_rew   -52.87 | ep_len    267 | n_eps    1 | pol -0.0009 | val  0.0036 | ent -1.0563 | kl 0.000035 | ev  0.866 | lr 1.00e-04
iter   743 | steps  380,416 | sps   2431 | ep_rew   -24.65 | ep_len    303 | n_eps    3 | pol -0.0003 | val  0.0129 | ent -1.0729 | kl 0.000024 | ev  0.792 | lr 1.00e-04
iter   744 | steps  380,928 | sps   2517 | ep_rew   103.92 | ep_len   1001 | n_eps    1 | pol -0.0006 | val  0.0026 | ent -1.0108 | kl 0.000018 | ev  0.893 | lr 1.00e-04
iter   745 | steps  381,440 | sps   2510 | ep_rew   -48.47 | ep_len    261 | n_eps    1 | pol -0.0004 | val  0.0049 | ent -1.0795 | kl 0.000033 | ev  0.854 | lr 1.00e-04
iter   746 | steps  381,952 | sps   2442 | ep_rew   -97.17 | ep_len    393 | n_eps    1 | pol -0.0001 | val  0.0069 | ent -0.9878 | kl 0.000026 | ev  0.733 | lr 1.00e-04
iter   747 | steps  382,464 | sps   2481 | ep_rew    64.25 | ep_len    332 | n_eps    2 | pol -0.0001 | val  0.0160 | ent -1.0743 | kl 0.000017 | ev  0.588 | lr 1.00e-04
iter   748 | steps  382,976 | sps   2468 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0005 | val  0.0028 | ent -1.1068 | kl 0.000026 | ev  0.732 | lr 1.00e-04
iter   749 | steps  383,488 | sps   2421 | ep_rew   -12.69 | ep_len    249 | n_eps    1 | pol -0.0006 | val  0.0098 | ent -1.0806 | kl 0.000050 | ev  0.486 | lr 1.00e-04
iter   750 | steps  384,000 | sps   2395 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0004 | val  0.0009 | ent -1.0746 | kl 0.000023 | ev  0.767 | lr 1.00e-04
iter   751 | steps  384,512 | sps   2335 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0005 | val  0.0031 | ent -1.0810 | kl 0.000015 | ev -1.652 | lr 1.00e-04
iter   752 | steps  385,024 | sps   2383 | ep_rew    34.91 | ep_len    727 | n_eps    2 | pol -0.0005 | val  0.0089 | ent -1.1121 | kl 0.000035 | ev  0.663 | lr 1.00e-04
iter   753 | steps  385,536 | sps   2222 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0006 | val  0.0010 | ent -1.0815 | kl 0.000054 | ev  0.907 | lr 1.00e-04
iter   754 | steps  386,048 | sps   2329 | ep_rew    34.23 | ep_len    746 | n_eps    3 | pol -0.0002 | val  0.0089 | ent -1.0455 | kl 0.000011 | ev  0.755 | lr 1.00e-04
iter   755 | steps  386,560 | sps   2504 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0008 | val  0.0022 | ent -1.0619 | kl 0.000022 | ev  0.843 | lr 1.00e-04
iter   756 | steps  387,072 | sps   2461 | ep_rew   -64.19 | ep_len    235 | n_eps    1 | pol -0.0000 | val  0.0030 | ent -1.0809 | kl 0.000022 | ev  0.897 | lr 1.00e-04
iter   757 | steps  387,584 | sps   2412 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0007 | val  0.0033 | ent -1.0830 | kl 0.000014 | ev  0.299 | lr 1.00e-04
iter   758 | steps  388,096 | sps   2253 | ep_rew   -69.94 | ep_len    275 | n_eps    1 | pol -0.0009 | val  0.0028 | ent -1.0763 | kl 0.000052 | ev  0.904 | lr 1.00e-04
iter   759 | steps  388,608 | sps   2361 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0003 | val  0.0015 | ent -1.1076 | kl 0.000013 | ev  0.743 | lr 1.00e-04
iter   760 | steps  389,120 | sps   2316 | ep_rew    14.96 | ep_len    652 | n_eps    2 | pol -0.0004 | val  0.0059 | ent -1.0202 | kl 0.000021 | ev  0.808 | lr 1.00e-04
iter   761 | steps  389,632 | sps   2447 | ep_rew    52.11 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0024 | ent -1.0797 | kl 0.000035 | ev  0.688 | lr 1.00e-04
iter   762 | steps  390,144 | sps   2452 | ep_rew    99.24 | ep_len   1001 | n_eps    1 | pol -0.0002 | val  0.0033 | ent -1.0277 | kl 0.000010 | ev  0.884 | lr 1.00e-04
iter   763 | steps  390,656 | sps   2268 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0008 | val  0.0061 | ent -0.9577 | kl 0.000010 | ev  0.571 | lr 1.00e-04
iter   764 | steps  391,168 | sps   2323 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0027 | ent -0.8998 | kl 0.000015 | ev  0.521 | lr 1.00e-04
iter   765 | steps  391,680 | sps   2125 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0004 | val  0.0013 | ent -0.8615 | kl 0.000024 | ev  0.627 | lr 1.00e-04
iter   766 | steps  392,192 | sps   2320 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0009 | val  0.0020 | ent -0.8692 | kl 0.000054 | ev  0.268 | lr 1.00e-04
iter   767 | steps  392,704 | sps   2202 | ep_rew   148.20 | ep_len   1001 | n_eps    1 | pol -0.0002 | val  0.0005 | ent -0.8656 | kl 0.000018 | ev  0.828 | lr 1.00e-04
iter   768 | steps  393,216 | sps    951 | ep_rew    29.97 | ep_len   1001 | n_eps    1 | pol -0.0003 | val  0.0032 | ent -0.8452 | kl 0.000016 | ev  0.723 | lr 1.00e-04
iter   769 | steps  393,728 | sps   2522 | ep_rew    98.47 | ep_len   1001 | n_eps    1 | pol -0.0004 | val  0.0013 | ent -0.9812 | kl 0.000016 | ev  0.648 | lr 1.00e-04
iter   770 | steps  394,240 | sps   1028 | ep_rew    -5.36 | ep_len    641 | n_eps    2 | pol -0.0004 | val  0.0079 | ent -0.9840 | kl 0.000019 | ev  0.809 | lr 1.00e-04
iter   771 | steps  394,752 | sps   3943 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0011 | val  0.0020 | ent -1.0603 | kl 0.000058 | ev  0.735 | lr 1.00e-04
iter   772 | steps  395,264 | sps   3607 | ep_rew      nan | ep_len    nan | n_eps    0 | pol  0.0001 | val  0.0039 | ent -1.0443 | kl 0.000048 | ev  0.763 | lr 1.00e-04
